time,theta
1.044,4.481629380579358
1.045,4.483490998286025
1.046,4.485344356776345
1.047,4.48718945342196
1.048,4.48902628562952
1.049,4.490854850840368
1.050,4.492675146530232
1.051,4.494487170208917
1.052,4.496290919419997
1.053,4.498086391740513
1.054,4.499873584780661
1.055,4.501652496183502
1.056,4.503423123624651
1.057,4.505185464811982
1.058,4.506939517485334
1.059,4.508685279416208
1.060,4.510422748407479
1.061,4.512151922293101
1.062,4.513872798937814
1.063,4.515585376236857
1.064,4.51728965211568
1.065,4.518985624529653
1.066,4.520673291463788
1.067,4.52235265093245
1.068,4.524023700979077
1.069,4.5256864396759005
1.070,4.527340865123665
1.071,4.5289869754513505
1.072,4.5306247688158985
1.073,4.532254243401936
1.074,4.533875397421503
1.075,4.535488229113783
1.076,4.53709273674483
1.077,4.538688918607304
1.078,4.540276773020199
1.079,4.541856298328586
1.080,4.543427492903341
1.081,4.544990355140885
1.082,4.546544883462928
1.083,4.548091076316203
1.084,4.5496289321722125
1.085,4.551158449526971
1.086,4.552679626900752
1.087,4.554192462837831
1.088,4.555696955906236
1.089,4.5571931046974985
1.090,4.5586809078264015
1.091,4.560160363930735
1.092,4.561631471671049
1.093,4.563094229730409
1.094,4.564548636814154
1.095,4.565994691649652
1.096,4.567432392986064
1.097,4.568861739594105
1.098,4.570282730265803
1.099,4.571695363814268
1.100,4.573099639073455
1.101,4.574495554897933
1.102,4.575883110162653
1.103,4.577262303762719
1.104,4.578633134613159
1.105,4.5799956016486965
1.106,4.58134970382353
1.107,4.5826954401111015
1.108,4.584032809503883
1.109,4.585361811013149
1.110,4.586682443668757
1.111,4.587994706518933
1.112,4.5892985986300525
1.113,4.590594119086425
